"TemplateType=clothing"	"Version=2015.0327"
"SKU"	"Product Name"	"Clothing Type"	"Product ID Type"	"Product ID"	"Update Delete"	"Product Description"	"Style Number"	"Brand Name"	"Manufacturer Part Number"	"Manufacturer"	"Standard Price"	"Sale Price"	"Sale Start Date"	"Sale End Date"	"Restock Date"	"Quantity"	"Product Tax Code"	"Launch Date"	"Is Gift Wrap Available"	"Offering Can Be Gift Messaged"	"Number of Items"	"Product ID Override"	"Offering Release Date"	"Max Aggregate Ship Quantity"	"Manufacturer's Suggested Retail Price"	"Package Quantity"	"Is Discontinued by Manufacturer"	"Fulfillment Latency"	"Currency"	"Website Shipping Weight Unit Of Measure"	"Shipping Weight"	"Item Width"	"Item Weight Unit Of Measure"	"Item Weight"	"Item Length Unit Of Measure"	"Item Length"	"Item Height"	"Recommended Browse Nodes1"	"Recommended Browse Nodes2"	"Recommended Browse Nodes3"	"Search Terms1"	"Search Terms2"	"Search Terms3"	"Search Terms4"	"Search Terms5"	"Key Product Features1"	"Key Product Features2"	"Key Product Features3"	"Key Product Features4"	"Key Product Features5"	"Swatch Image URL"	"Other Image Url1"	"Other Image Url2"	"Other Image Url3"	"Other Image Url4"	"Other Image Url5"	"Other Image Url6"	"Other Image Url7"	"Other Image Url8"	"Main Image URL"	"Package Width"	"Package Weight Unit Of Measure"	"Package Weight"	"Package Length Unit Of Measure"	"Package Length"	"Package Height"	"Fulfillment Center ID"	"Variation Theme"	"Relationship Type"	"Parent SKU"	"Parentage"	"Consumer Notice"	"CPSIA Cautionary Statement1"	"CPSIA Cautionary Statement2"	"CPSIA Cautionary Statement3"	"CPSIA Cautionary Statement4"	"CPSIA Cautionary Description"	"Country of Publication"	"Closure Type"	"Belt Style"	"Bottom Style"	"Button Quantity"	"Color"	"Color Map"	"Control Type"	"Cuff Type"	"Department"	"Fabric Wash"	"Fit Type"	"Front Pleat Type"	"Inseam"	"Inseam Length Unit Of Measure"	"Is Stain Resistant"	"Rise Height"	"Rise Height Unit Of Measure"	"Leg Diameter"	"Leg Diameter Unit Of Measure"	"Leg Style"	"Fabric Type1"	"Fabric Type2"	"Fabric Type3"	"Fur Description"	"Number of Pieces"	"Pattern Style"	"Pocket Description"	"Size"	"Size Map"	"Special Size Type"	"Additional Features"	"Style"	"theme"	"Toe Style"	"WaistSize"	"Waist Size Unit Of Measure"	"Water Resistance Level"	"Is Adult Product"	"character"	"Chest Size"	"Chest Size Unit Of Measure"	"Band Size Numeric"	"Band Size Num Unit Of Measure"	"Collar Type"	"Cup Size"	"Opacity / Transparency"	"Neck Size"	"Neck Size Unit Of Measure"	"NeckStyle"	"Rise Style"	"Shoe Width"	"SleeveLength"	"Sleeve Length Unit Of Measure"	"Sleeve Type"	"Strap Type"	"Top Style"	"Underwire Type"	"laptop-capacity"	"Lens Color"	"Lens Color Map"	"Magnification Strength"	"Frame Material Type"	"Lens Material Type"	"Item Shape"	"Polarization Type"	"Eyewear Unit Of Measure"	"Lens Width"	"Bridge Width"	"Arm Length"	"Lens Height"	"Occasion Lifestyle"	"Sport Type"
"64-H05I-9LAM"	"Disney Mickey Mouse L/S 2-Pc Set - Blue-3T"	"sleepwear"	"asin"	"B00E62JFB8"	"update"	"Disney Mickey Mouse L/S 2-Pc Set - Blue"	"MC259LLFPZA"	"Disney"			"20.24"					"0"										"1"			"cad"	"lb"	"0.25"	"3.00"	"lb"	"0.19"	"in"	"3.00"	"0.50"	"10287070011"			"PJ Sets"					"PJ Sets"																						"size-color"	"variation"	"B00E62JFA4"	"child"												"Blue"	"Blue"			"boys"												"100% Polyester"							"3T"	"XX-Small"																																											
"6B-3WBP-CT62"	"Disney Mickey Mouse L/S 2-Pc Set - Blue-4T"	"sleepwear"	"asin"	"B00E62JFBS"	"update"	"Disney Mickey Mouse L/S 2-Pc Set - Blue"	"MC259LLFPZA"	"Disney"			"20.24"					"0"										"1"			"cad"	"lb"	"0.30"	"3.00"	"lb"	"0.19"	"in"	"3.00"	"0.50"	"10287070011"			"PJ Sets"					"PJ Sets"																						"size-color"	"variation"	"B00E62JFA4"	"child"												"Blue"	"Blue"			"boys"												"100% Polyester"							"4T"	"X-Small"																																											
"6B-U701-CUWX"	"Jake And The Neverland Pirates with Skully Toddler Pajamas for boys (2T)"	"sleepwear"	"asin"	"B00EEICERQ"	"update"			"WebUndies.com"			"20.24"					"4"													"cad"									"10287067011"																																																																																																																
"6E-KM7K-WGBE"	"Disney Princess Sparkle Nightgown - Toddler"	"sleepwear"	"asin"	"B00IUAAF5C"	"update"	"Featuring a gathered skirt with rosettes and sparkle accents, this girls' Disney Princess nightgown is fit for royalty"	"K157191PN"	"Disney"			"40.49"					"0"													"cad"									"10287173011"			"Nightgown girls"	"Aurora, , Rapunzel"	"girls pajama"	"pajama size 2T, 3T, 4T, 4,, 6, 7, 8"	"pyjama pijama sleepwear PJ"	"Sparkle Nightgown"	"Aurora, Belle, Rapunzel"	"Soft cozy fabric"	"Flame resistant"	"Machine Wash"																		"size-color"	"variation"	"B00JYR5424"	"child"												"Pink"	"Pink"			"girls"																			"4T"																																												
"6E-LWSO-WEQD"	"AME Little Boys' Mickey's Strike 3-Piece Sleepwear Set, Multi, 4T"	"sleepwear"	"asin"	"B009ENIY5M"	"update"	"Batter Up! Join Mickey at the plate in this fun Disney Mickey Mouse Clubhouse ""Slugger"" 3-piece toddler boys pajamas set. This Disney Mickey Mouse Clubhouse ""Slugger"" 3-piece toddler boys PJ set features short sleeves, long and short pants, elastic waist, and a large image of the adorable Mickey Mouse at home plate ready to hit one out of thee park. A perfect choice for any Disney Mickey Mouse Clubhouse fan."		"Disney"			"29.69"					"0"										"1"			"cad"	"lb"	"0.55"							"10287070011"			"toddler"					"Three-piece sleep set in Mickey Mouse motif featuring short-sleeve shirt, full-length pant, and solid elastic-waist short"																						"size-color"	"variation"	"B009ENIH5E"	"child"												"Multi"	"Blue"			"boys"												"100% Polyester"							"4T"																																												
"6E-UKM5-WEYZ"	"AME Little Boys' Jon Cenation WWE 3 Piece Sleepwear Set, Black, 4"	"sleepwear"	"asin"	"B009EMT15K"	"update"			"AME Sleepwear"			"33.74"					"0"													"cad"	"lb"	"0.50"							"10287070011"			"Pajamas"					"All over print"	"3pc set"																					"size-color"	"variation"	"B009EMSZ5C"	"child"												"Multi"	"Black"			"boys"												"100% Polyester"							"4"																																												
"6P-HBXC-J8JW"	"Scooby Doo ""Yikes"" Toddler Boys Brown Flannel Coat Style Pajama Set Size 2T-4T (3T)"	"sleepwear"	"asin"	"B00904P0RU"	"update"	"Help Scooby to solve the next mystery in these Scooby Doo ""Yikes"" Toddler Boys Flannel Coat Style Pajamas Set. These Scooby Doo ""Yikes"" Toddler Boys Flannel Coat Style Pajama Set features a large image of Scooby Doo with images of Scooby, ""Yikes"" and skull with crossbones throughout the top and bottoms. Perfect choice for any Scooby-Doo fan."		"Scooby-Doo"			"20.24"					"0"										"1"			"cad"	"lb"	"0.35"							"10287070011"			"Kids pajamas, pajamas for kids, kids sleepwear"	"Kids pyjamas, children's pajamas, kidswear"	"pj, pjs, nightwear, nightie, pajamas, pj set, pjs"	"baby sleeper pajamas sleep play"	"puppy scoobydoo pj pjs pajamas"	"Brown/Yellow"	"Officially licensed Scooby Doo sleepwear"	"Set constructed from 100% soft polyester fabric"	"Machine washable"	"Imported"																		"size"	"variation"	"B00904P0R0"	"child"												"Brown"	"Brown"			"boys"												"100% Polyester"							"3T"																																											"fashion, casual, sleepwear, sleeping, play, lounge"	
"6W-TCHE-MGHX"	"Elmo Little Girls' 2 Piece Fleece Pajama Set, Multi, 3T"	"sleepwear"	"asin"	"B00DMXMY3S"	"update"			"AME Sleepwear"			"26.99"					"0"													"cad"	"lb"	"0.25"							"10287175011"			"toddler"					"Cozy, soft, warm fleece"	"Flame resistant"																					"size-color"	"variation"	"B00DMXMUMI"	"child"												"Multi"	"Multi"			"girls"												"100% Polyester"							"3T"																																												
"71418204-2T"	"Minnie Mouse Picnic Basket Cotton Pajamas for Infant and Toddler Girls"	"sleepwear"	"asin"	"B003E2JNI6"	"update"	"Toddler girls will love wearing Minnie Mouse on their cotton pajamas!"		"Disney"			"20.24"					"13"													"cad"									"10287112011"			"pajama"	"Girls Pajama"	"Toddler pajama"	"pajama size 2T, 3T, 4T"	"pyjama pijama nino"	"100% cotton"	"Machine Wash"	"Beautiful Girls Short Sleeve pajama"	"2 piece set"	"By: Disney Sleepwear"																		"size"	"variation"	"B00J514TR0"	"child"												"Fuschia"	"Pink"			"girls"																			"3T"																																												
"77-GGWS-9A83"	"Spiderman Little Boys' 4-10 Pajama Set, Multi, 4"	"sleepwear"	"asin"	"B00DVKNLS4"	"update"			"Marvel"			"24.29"					"0"													"cad"	"lb"	"0.25"							"10287070011"			"Pajamas"					"Soft, comfy fleece"	"Flame resistant"																					"size-color"	"variation"	"B00DWXJRM4"	"child"												"Multi"	"Multi"			"boys"												"100% Polyester"							"4"																																												
"7L-RKQ0-FPZC"	"Scooby Doo ""Yikes"" Toddler Boys Brown Flannel Coat Style Pajama Set Size 2T-4T (4T)"	"sleepwear"	"asin"	"B00904P138"	"update"	"Help Scooby to solve the next mystery in these Scooby Doo ""Yikes"" Toddler Boys Flannel Coat Style Pajamas Set. These Scooby Doo ""Yikes"" Toddler Boys Flannel Coat Style Pajama Set features a large image of Scooby Doo with images of Scooby, ""Yikes"" and skull with crossbones throughout the top and bottoms. Perfect choice for any Scooby-Doo fan."		"Scooby-Doo"			"21.59"					"0"										"1"			"cad"	"lb"	"0.40"							"10287070011"			"Kids pajamas, pajamas for kids, kids sleepwear"	"Kids pyjamas, children's pajamas, kidswear"	"pj, pjs, nightwear, nightie, pajamas, pj set, pjs"	"baby sleeper pajamas sleep play"	"puppy scoobydoo pj pjs pajamas"	"Brown/Yellow"	"Officially licensed Scooby Doo sleepwear"	"Set constructed from 100% soft polyester fabric"	"Machine washable"	"Imported"																		"size"	"variation"	"B00904P0R0"	"child"												"Brown"	"Brown"			"boys"												"100% Polyester"							"4T"																																											"fashion, casual, sleepwear, sleeping, play, lounge"	
"7Z-TYX9-M7U3"	"Sesame Street Elmo Firefighter Toddler Pajama for boys (3T)"	"sleepwear"	"asin"	"B00HVLG3QG"	"update"	"Sesame Street Elmo toddler boys s/s pajama top with print, printed pajama pant with elastic waistband. (Flame Resistant)"	"21SS301SLFPZA-X*H.50-050114"	"Elmo"			"24.29"					"0"						"privatelabel"							"cad"	"lb"	"0.44"							"10287070011"			"kids"	"boys"	"pajama sets"			"100% Polyester"	"Made In China"	"Machine Wash Cold"																				"size"	"variation"	"B00HVLG2D0"	"child"												"Multi"	"Multi"			"boys"												"100% Polyester"							"3T"																																												
"83-1MMR-5RFD"	"Thomas The Train Toddler Steam Ahead Pajama Set Red 3T"	"sleepwear"	"asin"	"B00G0KYE8S"	"update"	"Thomas and his friends are featured on this Thomas & Friends boys' pajama set, with their names and numbers, for a ""Full Steam Ahead"" look he'll love. In red."		"Thomas & Friends"			"22.94"					"0"						"privatelabel"							"cad"	"lb"	"0.50"							"10287070011"			", pajamas, boys, kids"	"summer, fall, spring, winter"	"holidays, back to school, birthdays, gift"			"Polyester"	"2-piece set includes: long-sleeved top & pants"	"Thomas, Percy, and James graphics"	"Machine wash, Imported"																			"size"	"variation"	"B00HSANYOO"	"child"												"Multi"	"Multi"			"boys"																			"3T"																																												
"89418400_elmo_yellow_gown_td-2T"	"Sesame Street Little Girls' Dorm,Yellow,2T"	"sleepwear"	"asin"	"B0030INM5E"	"update"		"89418400-a-Yellow-2T"	"Disney"			"20.24"					"0"													"cad"	"lb"	"0.15"							"10287172011"			"pajamas"																											"size-color"	"variation"	"B0030INM68"	"child"												"Yellow"	"Yellow"			"girls"												"100% Polyester"							"2T"																																											"casual"	
"89418400_elmo_yellow_gown_td-3T"	"Sesame Street Little Girls' Dorm,Yellow,3T"	"sleepwear"	"asin"	"B0030INM5O"	"update"		"89418400-a-Yellow-3T"	"Disney"			"20.24"					"5"													"cad"	"lb"	"0.20"							"10287172011"			"pajamas"																											"size-color"	"variation"	"B0030INM68"	"child"												"Yellow"	"Yellow"			"girls"												"100% Polyester"							"3T"																																											"casual"	
"89418400_elmo_yellow_gown_td-4T"	"Sesame Street Little Girls' Dorm,Yellow,4T"	"sleepwear"	"asin"	"B0030INM5Y"	"update"	"These flame resistant nightgowns for girls features Sesame Street's Elmo Character playing with his hula hoop outdoors. These fun nighties have yellow shoulder ruffles. Machine washable and easy to care for."	"89418400-a-Yellow-4T"	"Disney"			"20.24"					"2"						"privatelabel"							"cad"	"lb"	"0.20"							"10287172011"			"pajamas"					"Machine Washable; Easy Care"	"Imported"																					"size-color"	"variation"	"B0030INM68"	"child"												"Yellow"	"Yellow"			"girls"												"100% Polyester"							"4T"																																											"casual"	
"8A-6BRO-910E"	"DC Comics Little Boys' Superman 4-Piece Pajama Set, Multi, 6"	"sleepwear"	"asin"	"B00IIABFGC"	"update"			"Komar Kids"			"29.57"					"0"													"cad"									"10287070011"								"Four-piece sleep set in Superman-motif featuring short-sleeve crew-neck shirt with coordinating elastic-waist pant"																						"size-color"	"variation"	"B00IPEIIS4"	"child"												"Multi"	"Multi"			"boys"												"100% Cotton"							"6"	"Small"																																											
"8A-WUUS-8ZWE"	"Spongebob Big Boys' 2 Piece Fleece Pajama Set, Assorted, 10"	"sleepwear"	"asin"	"B00DWXK4J4"	"update"	"Nickelodeon Sponge Bob L/S PJ Set - BlueWear your favorite character to sleep! Machine washable, flame resistant, made in China"	"21SB260LLBFZA"	"AME Sleepwear"			"20.22"					"0"													"cad"	"lb"	"0.60"							"10287070011"			"Pajamas"					"Soft, cozy fleece"	"Flame resistant"																					"size-color"	"variation"	"B00DWXJQL6"	"child"												"Assorted"	"Multi"			"boys"												"100% Polyester"							"10"	"Large"																																											
"8Z-1WIR-2925"	"Nemo Little Girls' Flowers for Nemo, Multi, 4T"	"sleepwear"	"asin"	"B00AAU3K0M"	"update"			"Disney"			"33.74"					"0"													"cad"									"10287175011"			"toddler"					"Short sleeve short pant long pant"	"Pajama set"																					"size-color"	"variation"	"B00AAU3ENK"	"child"												"Multi"	"Multi"			"girls"												"100% Polyester"							"4T"																																												
"8Z-O5QV-29CW"	"Kid's Ninja Turtle 3-Piece Pajama Set, Blue, 4 US"	"sleepwear"	"asin"	"B00I4OF1NA"	"update"	"These flame resistant 3 piece pajamas for boys feature the Teenage Mutant Ninja Turtle Gang, as Leo, Raph, Mike and Don are all pictured. The graphics on the pajama top are bold and bright. The green elastic waist pants feature an all over print of the turtles and their names."		"AME Sleepwear"			"29.69"					"0"													"cad"	"lb"	"0.55"							"10287070011"			"Teenage Mutant Ninja Turtles"	"Ninja Turtles"				"3 Piece pajama, short sleeve, long leg, shorts"	"Machine Wash"	"Flame resistant"	"100% Polyester"																			"size"	"variation"	"B00J77HLUY"	"child"												"Blue"	"Blue"			"boys"												"100% Polyester"							"4"																																											"sleepwear"	
"96-79HZ-5GYG"	"AME Little Boys' Mickey's Strike 3-Piece Sleepwear Set, Multi, 2T"	"sleepwear"	"asin"	"B009ENITLG"	"update"	"Batter Up! Join Mickey at the plate in this fun Disney Mickey Mouse Clubhouse ""Slugger"" 3-piece toddler boys pajamas set. This Disney Mickey Mouse Clubhouse ""Slugger"" 3-piece toddler boys PJ set features short sleeves, long and short pants, elastic waist, and a large image of the adorable Mickey Mouse at home plate ready to hit one out of thee park. A perfect choice for any Disney Mickey Mouse Clubhouse fan."		"Disney"			"26.99"					"10"										"1"			"cad"	"lb"	"0.50"							"10287070011"			"toddler"					"Three-piece sleep set in Mickey Mouse motif featuring short-sleeve shirt, full-length pant, and solid elastic-waist short"																						"size-color"	"variation"	"B009ENIH5E"	"child"												"Multi"	"Blue"			"boys"												"100% Polyester"							"2T"																																												
"96-CY1L-5IFU"	"Mickey Mouse & Pluto Save the Day 4 Piece Toddlers Pajamas for Little Boys (4T)"	"sleepwear"	"asin"	"B00IXXEVL0"	"update"	"Mickey Mouse and his trusty dog Pluto are here to save the day! These 100% cotton pajamas are super fun for your super Mickey fan! Made to be mixed and matched, the set features a two tops, one with a large image and one with an all-over print of Super Mickey and Pluto. Coordinating pants in solid red and the all-over print can be worn with either top. These toddler pajamas are designed to fit snugly for safety purposes."		"WebUndies.com"			"32.39"					"5"						"privatelabel"							"cad"									"10287070011"			"pajama"	"cotton"	"toddler"			"Machine Washable; Easy Care"	"Imported"	"Covered waistband"																				"size"	"variation"	"B00IXXERU0"	"child"												"Red"	"Red"			"boys"												"100% cotton knit"							"4T"																																												
"96-UCN0-5HB4"	"Dora the Explorer Pink Animals Coat-Style Pajamas for Toddler Girls 3T [Apparel]"	"sleepwear"	"asin"	"B00ABSHFX6"	"update"	"Beautiful Dora coat style pajama for girls"		"AME Sleepwear"			"20.24"					"11"													"cad"									"10287175011"																														"size"	"variation"	"B00ABSHFD6"	"child"												"Pink"	"Pink"			"baby-girls"																			"3T"																																												
"99-DP8K-P2W5"	"Spiderman Little Boys' 4-10 Pajama Set, Multi, 6"	"sleepwear"	"asin"	"B00DVKNLV6"	"update"			"Marvel"			"24.29"					"0"													"cad"	"lb"	"0.25"							"10287070011"			"Pajamas"					"Soft, comfy fleece"	"Flame resistant"																					"size-color"	"variation"	"B00DWXJRM4"	"child"												"Multi"	"Multi"			"boys"												"100% Polyester"							"6"	"Small"																																											
"9G-FOC1-SB4A"	"Boy's Mickey Coat Style Pajama Set, Red, 3T"	"sleepwear"	"asin"	"B00EZG29J0"	"update"	"Rock out with Mickey in these adorable Disney Mickey Mouse pajamas. These red Mickey Mouse coat style pjs feature your favorite mouse, Mickey listening to music and dancing. This pajama set is the perfect sleepwear choice for any fan of Mickey Mouse!"	"21MK098"	"AME Sleepwear"			"24.29"					"0"										"1"			"cad"	"lb"	"0.46"	"3.00"	"lb"	"0.19"	"in"	"3.00"	"0.50"	"10287070011"			"Kids pajamas, pajamas for kids, kids sleepwear"	"Kids pyjamas, children's pajamas, kidswear"	"pj, pjs, nightwear, nightie"	"pj set, pajama, pajamas, sleepwear set"	"Baby sleepwear, baby pjs, baby boy clothes, baby"	"Red/Black"	"Officially licensed Disney Mickey Mouse toddler boys sleepwear"	"Tailored from soft 100% polyester fabric for comfort and durability"	"Pajama set features coat style pajama top with matching pajama pants"	"Machine washable; imported"																		"size"	"variation"	"B00F9IG9JE"	"child"												"Red"	"Red"			"boys"												"100% Polyester"							"3T"																																											"Sleepwear, Pajamas, Kids Pajamas, Pjs, Casual, Fashion, Lounge, Play"	
"9K-6ZPX-BY0K"	"Komar Little Girls' Doc Mcstuffins Pajama Set, Pink, 2T"	"sleepwear"	"asin"	"B00GGESBV4"	"update"			"Disney"			"20.24"					"24"													"cad"	"lb"	"0.25"							"10287175011"			"girls clothes"	"girls clothing"	"clothes"	"ropa de niña"	"clothing"	"Comfortable"	"Soft"																					"size-color"	"variation"	"B00GGESA42"	"child"												"Pink"	"Pink"			"girls"												"100% Polyester"							"2T"																																												
"9K-DUX4-BYTL"	"Nickelodeon Dancing Dora Pink Toddler Pajama for Little Girls (2T)"	"sleepwear"	"asin"	"B009TF3W8O"	"update"	"Simply Adorable! These flame resistant pajamas for girls features Nickelodeon's Dora The Explorer showing off her best dance moves. Sheer overlay makes this pajama dreamy and magical. Machine washable in a lingerie bag due to the delicate nature of the overlay."		"WebUndies.com"			"20.24"					"7"						"privatelabel"							"cad"									"10287175011"			"pajama"	"pj"	"girls"			"Machine Washable; Easy Care"	"Imported"																					"size"	"variation"	"B009TF3VRG"	"child"												"Pink"	"Pink"			"girls"												"100% Polyester"							"2T"																																												
"9K-JXT2-BWNV"	"Nickelodeon Little Girls' Dora the Explorer 2-Piece Pajama Set (4T)"	"sleepwear"	"asin"	"B00AG8JEWG"	"update"	"Make bedtime fun with Dora the Explorer. Cute ballerina graphics on this girls' pajama set are just what her and Dora are looking for. Elastic waistband provides a flexible fit. Ruffled details lend girly appeal. Details: 2-piece set includes: short-sleeved tee & pants Crewneck Polyester Machine wash Garments are flame resistant Imported"		"Nickelodeon"			"21.59"					"12"													"cad"									"10287175011"			"nikelodeon pajama"	"explorer sleepwear"	"pj pyjama pijama"	"ballet toddler girls"	"2T 3T 4T 2yo 3yo 4yo"																							"size"	"variation"	"B00BR0M5VY"	"child"												"Pink"	"Pink"			"girls"																			"4T"																																												
"9K-K555-BX84"	"Elmo Boys' 2 Piece PJ Set (Toddler/Kid) - Elmo - 3T"	"sleepwear"	"asin"	"B00I17XWX6"	"update"			"Elmo"			"24.29"					"0"													"cad"	"lb"	"0.35"							"10287070011"			"/ Pant PJ Set"					"S/S Pant PJ Set"																																					"Elmo"	"Multi"			"boys"												"100%Polyester"							"3T US"																																												
"9K-V4U7-BX2Q"	"Angry Birds Star Wars Boys Wookies Win 2Pc Fleece Pajama Set (10)"	"sleepwear"	"asin"	"B00FBRCR8K"	"update"	"outfit includes: long-sleeve fleece top with your child's favorite characters angry Birds Star Wars, with matching fleece pants with elastic waistband. Check out our other character pajamas!"		"Angry Birds"			"20.22"					"0"													"cad"	"lb"	"0.58"							"10287070011"			"angry birds"	"boys"	"pajama"	"set"		"100% Polyester"	"Machine Wash Cold"	"Made in Cambodia"	"FLAME RESISTANT"																			"size"	"variation"	"B00FBRCT4C"	"child"												"Assorted"	"Multi"			"boys"																			"10"	"Large"																																											
"9R-AJR2-F4KR"	"Sesame Street ""Elmo Biking Club"" Red Pajamas 2T-4T (4T)"	"sleepwear"	"asin"	"B00BP3IVU2"	"update"	"Join Elmo for a ride wearing these fun Sesame Street ""Elmo Biking Club"" pajamas set. These Sesame Street ""Elmo Biking Club"" PJ set features a large image of the adorable Elmo cruising on his motorcylce. Perfect choice for any Sesame Street Elmo's World fan."	"SS247SL"	"Sesame Street"			"20.24"					"10"										"1"			"cad"	"lb"	"0.25"							"10287070011"			"pajamas"	"pajama"	"pjs"	"pj"	"pajama set"	"Red/Blue"	"Officially licensed Sesame Street sleepwear"	"Tailored from 100% polyester fabric for softness and durability"	"Elastic waist for a perfect fit"	"Machine washable; Imported"																		"size"	"variation"	"B00BQIMNXC"	"child"												"Red"	"Red"			"boys"																			"4T"																																												
"A2038B-L"	"AVENGERS 21A2038BLLZA2 PIECE PJ SET ASSTD 10/12"	"sleepwear"	"asin"	"B00LAGGQII"	"update"	"2 piece Avengers pajama set / Long sleeve shirt / Matching pants have an elastic waistband / Polyester / Flame-resistant / By: Marvel"	"21A2038BLLZA-100614-N.75"	"American Marketing Enterprises INC"			"23.29"					"3"										"1"			"cad"	"lb"	"0.55"										"avengers"	"pajama pants"	"sleepwear"			"2 piece Avengers pajama set"	"Long sleeve shirt"	"Matching pants have an elastic waistband"	"Polyester / Flame-resistant"	"By: Marvel"																		"size"	"variation"	"B00O83PFP0"	"child"												"Black"	"Black"			"boys"												"Polyester"							"10-12"																																												
"A2038B-M"	"AVENGERS 21A2038BLLZA 2 PIECE PJ SET ASSTD 8"	"sleepwear"	"asin"	"B00LAG84GU"	"update"	"2 piece Avengers pajama set / Long sleeve shirt / Matching pants have an elastic waistband / Polyester / Flame-resistant / By: Marvel"	"21A2038BLLZA-100614-N.75"	"American Marketing Enterprises INC"			"23.29"					"19"										"1"			"cad"	"lb"	"0.45"										"avengers"	"pajama pants"	"sleepwear"			"2 piece Avengers pajama set"	"Long sleeve shirt"	"Matching pants have an elastic waistband"	"Polyester / Flame-resistant"	"By: Marvel"																		"size"	"variation"	"B00O83PFP0"	"child"												"Black"	"Black"			"boys"												"Polyester"							"8"	"Medium"																																											
"A2038B-S"	"AVENGERS 21A2038BLLZA 2 PIECE PJ SET ASSTD 6/7"	"sleepwear"	"asin"	"B00LAG723G"	"update"	"2 piece Avengers pajama set / Long sleeve shirt / Matching pants have an elastic waistband / Polyester / Flame-resistant / By: Marvel"	"21A2038BLLZA-100614-N.75"	"American Marketing Enterprises INC"			"23.29"					"4"										"1"			"cad"	"lb"	"0.40"										"avengers"	"pajama pants"	"sleepwear"			"2 piece Avengers pajama set"	"Long sleeve shirt"	"Matching pants have an elastic waistband"	"Polyester / Flame-resistant"	"By: Marvel"																		"size"	"variation"	"B00O83PFP0"	"child"												"Black"	"Black"			"boys"												"Polyester"							"6-7"																																												
"A2038B-XS"	"AVENGERS 21A2038BLLZA2 PIECE PJ SET ASSTD 4/5"	"sleepwear"	"asin"	"B00LAG5GWK"	"update"	"2 piece Avengers pajama set / Long sleeve shirt / Matching pants have an elastic waistband / Polyester / Flame-resistant / By: Marvel"	"21A2038BLLZA-100614-N.75"	"American Marketing Enterprises INC"			"23.29"					"3"										"1"			"cad"	"lb"	"0.35"										"avengers"	"pajama pants"	"sleepwear"			"2 piece Avengers pajama set"	"Long sleeve shirt"	"Matching pants have an elastic waistband"	"Polyester / Flame-resistant"	"By: Marvel"																		"size"	"variation"	"B00O83PFP0"	"child"												"Black"	"Black"			"boys"												"Polyester"							"4-5"																																												
"A9-YB19-57PZ"	"Disney Junior Princess Sofia The First Nightgown Nightshirt Pajama, 2T-10 (2T)"	"sleepwear"	"asin"	"B00HTRWAPA"	"update"	"Disney Junior Princess Sofia The First Nightgown Nightshirt Pajama, 2T-10"		"Disney"			"25.64"					"2"													"cad"									"10287112011"			"Princes Sofia Nightgown"	"Princes Sofia Pajama"	"Princes Sofia clothing"	"Nightgown for girls"	"Princes Sofia first nightgown"	"100% Polyester - FLAME RESISTANT FABRIC"	"Authentic Disney Store product"	"Princess Sofia Screen Art"	"Maching Wash"	"Popular Nightgown among Kids"																		"size"	"variation"	"B00HTRWANW"	"child"												"Pink"	"Pink"			"girls"																			"2T"																																												
"AC-RPW8-OSPV"	"Disney/Pixar Planes 4-pc. Pajama Set - Toddler (2T)"	"sleepwear"	"asin"	"B00GPG7D80"	"update"	"This Disney sleepwear set includes two separate outfits, one featuring the character ""Dusty"", the other ""El Chupacabra"", making it a versatile, fun way to put your little one to bed."		"Disney"			"32.39"					"0"													"cad"	"lb"	"0.60"							"10286889011"			"pixar planes 4 four pc pajamas set"	"pjs sleepwear clothing boys 3 4 2t 3t 4t"	"clothing boys snug fit fitting"	"orange airplanes dusty"		"4-pc. set includes: 2 long-sleeved shirts & 2 pairs of pants"	"Elastic waistband"	"Cotton"	"Garments should be worn snug-fitting"																			"size"	"variation"	"B00HJBM9IO"	"child"												"black, blue, red, orange"				"baby-boys"																			"2T"																																												
"AG-X3AL-8FM5"	"DC Comics Little Boys' Superman 4-Piece Pajama Set, Multi, 4"	"sleepwear"	"asin"	"B00IIABFF8"	"update"	"Perfect for playtime! These short sleeve pajamas for boys feature Superman in a 2 pair combo. One pair shows him transforming into his super suit. The other has an image of his face. Very cool! 100% cotton jammies are snug fitting and soft. They are machine washable and easy care."		"Komar Kids"			"26.99"					"0"						"privatelabel"							"cad"									"10287070011"			"boys"	"pajamas"	"Kent"	"superhero"		"Four-piece sleep set in Superman-motif featuring short-sleeve crew-neck shirt with coordinating elastic-waist pant"																						"size-color"	"variation"	"B00IPEIIS4"	"child"												"Multi"	"Multi"			"boys"												"100% Cotton"							"4"																																												
"AN-BQNX-BNGV"	"Disney Junior Princess Sofia The First Nightgown Nightshirt Pajama, 2T-10 (4T)"	"sleepwear"	"asin"	"B00HTRWAQY"	"update"	"Disney Junior Princess Sofia The First Nightgown Nightshirt Pajama, 2T-10"		"Disney"			"31.04"					"0"													"cad"	"lb"	"0.20"							"10287112011"			"Princes Sofia Nightgown"	"Princes Sofia Pajama"	"Princes Sofia clothing"	"Nightgown for girls"	"Princes Sofia first nightgown"	"100% Polyester - FLAME RESISTANT FABRIC"	"Authentic Disney Store product"	"Princess Sofia Screen Art"	"Maching Wash"	"Popular Nightgown among Kids"																		"size"	"variation"	"B00HTRWANW"	"child"												"Pink"	"Pink"			"girls"																			"4T"																																												
