"TemplateType=clothing"	"Version=2014.0409"
"SKU"	"Product Name"	"Product ID"	"Product ID Type"	"Brand Name"	"Product Description"	"Item Type Keyword"	"Style Number"	"Update Delete"	"Standard Price"	"Manufacturer's Suggested Retail Price"	"Currency"	"Product Tax Code"	"Fulfillment Latency"	"Launch Date"	"Offering Release Date"	"Restock Date"	"Quantity"	"Sale Price"	"Sale Start Date"	"Sale End Date"	"Max Aggregate Ship Quantity"	"Package Quantity"	"Number of Items"	"Offering Can Be Gift Messaged"	"Does the merchant provide giftwrap."	"Is Discontinued by Manufacturer"	"Product ID Override"	"Scheduled Delivery SKU List"	"Shipping Weight"	"Website Shipping Weight Unit Of Measure"	"Item Weight Unit Of Measure"	"Item Weight"	"Item Length Unit Of Measure"	"Item Length"	"Item Width"	"Item Height"	"Key Product Features1"	"Key Product Features2"	"Key Product Features3"	"Key Product Features4"	"Key Product Features5"	"Search Terms1"	"Search Terms2"	"Search Terms3"	"Search Terms4"	"Search Terms5"	"Platinum Keywords1"	"Platinum Keywords2"	"Platinum Keywords3"	"Platinum Keywords4"	"Platinum Keywords5"	"Main Image URL"	"Other Image URL1"	"Other Image URL2"	"Other Image URL3"	"Other Image URL4"	"Other Image URL5"	"Other Image URL6"	"Other Image URL7"	"Other Image URL8"	"Swatch Image URL"	"Fulfillment Center ID"	"Package Height"	"Package Width"	"Package Length"	"Package Length Unit Of Measure"	"Package Weight"	"Package Weight Unit Of Measure"	"Parentage"	"Parent SKU"	"Relationship Type"	"Variation Theme"	"CPSIA Cautionary Statement1"	"CPSIA Cautionary Statement2"	"CPSIA Cautionary Statement3"	"CPSIA Cautionary Statement4"	"CPSIA Cautionary Description"	"Closure Type"	"Belt Style"	"Bottom Style"	"Button Quantity"	"character"	"Chest Size"	"Chest Size Unit Of Measure"	"Band Size Numeric"	"Band Size Num Unit Of Measure"	"Collar Type"	"Colour"	"Colour Map"	"Control Type"	"Cuff Type"	"Cup Size"	"Department"	"Fabric Wash"	"Fit Type"	"Front Pleat Type"	"Inseam"	"Inseam Length Unit Of Measure"	"Is Stain Resistant"	"Rise Height"	"Rise Height Unit Of Measure"	"Leg Diameter"	"Leg Diameter Unit Of Measure"	"Leg Style"	"Fabric Type1"	"Fabric Type2"	"Fabric Type3"	"Import Designation"	"Country as Labeled"	"Fur Description"	"Opacity / Transparency"	"Neck Size"	"Neck Size Unit Of Measure"	"NeckStyle"	"Number of Pieces"	"Pattern Style"	"Pocket Description"	"Rise Style"	"Shoe Width"	"Size"	"Size Map"	"Special Size Type"	"SleeveLength"	"Sleeve Length Unit Of Measure"	"Sleeve Type"	"Additional Features"	"Strap Type"	"Style"	"theme"	"Toe Style"	"Top Style"	"Underwire Type"	"WaistSize"	"Waist Size Unit Of Measure"	"Water Resistance Level"	"laptop-capacity"	"wheel-type"	"Sport Type"
"21DY067GGSZA-2-4"	"Sofia the First Girls Purple Nightgown (4) [Apparel]"	"B00NAYEURW"	"asin"	"Disney"		"nightgowns"		"update"	"19.99"	"36.00"	"usd"						"5"																				"Purple Sofia the First nightgown"	"Officially licensed Disney Sofia the First Princess girls sleepwear"	"Sleep dress tailored from soft 100% polyester fabric for comfort and durability"	"Night gown features sheer nylon short sleeves & overlay with Sofia the First Princess graphics"	"Machine washable"	"night gown, princess, dress, cute"																											"child"	"21DY067-2"	"variation"	"size"																"Multi"					"girls"																											"4"																		
"21DY067GGSZA-2-6"	"Sofia the First Girls Purple Nightgown (6) [Apparel]"	"B00NAYEX4W"	"asin"	"Disney"		"nightgowns"		"update"	"16.99"	"36.00"	"usd"						"0"																				"Purple Sofia the First nightgown"	"Officially licensed Disney Sofia the First Princess girls sleepwear"	"Sleep dress tailored from soft 100% polyester fabric for comfort and durability"	"Night gown features sheer nylon short sleeves & overlay with Sofia the First Princess graphics"	"Machine washable"	"night gown, princess, dress, cute"																											"child"	"21DY067-2"	"variation"	"size"																"Multi"					"girls"																											"6"																		
"21DY067GGSZA-2-8"	"Disney Big Girls' Sofia The First Fantasy Nightgown, Multi, 8 [Apparel]"	"B00NAYEZSG"	"asin"	"Disney"		"nightgowns"		"update"	"19.99"	"36.00"	"usd"						"6"																				"Purple Sofia the First nightgown"	"Officially licensed Disney Sofia the First Princess girls sleepwear"	"Sleep dress tailored from soft 100% polyester fabric for comfort and durability"	"Night gown features sheer nylon short sleeves & overlay with Sofia the First Princess graphics"	"Machine washable"	"night gown, princess, dress, cute"																											"child"	"21DY067-2"	"variation"	"size"																"Multi"					"girls"																											"8"																		
"21DY067GGSZA-4"	"Disney Sofia the First Fantasy Dressy Nightgow, Girls Size 4"	"680596596950"	"upc"	"Disney"	"Learn the ropes of a royal bedtime routine with this regal Sofia the First nightie."	"nightgowns"		"update"	"19.99"	"36.00"	"usd"						"2"																				"Authentic Disney product with reliable quality and durability"	"Princess Sofia the First graphic at bodice"	"Machine Wash"	"Soft & comfortable"	"Sheer overlay at printed skirt"	"costume, gown, night,pajama , nightgown, sleepwear"	"haloween, girls, disney, Sofia, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8"	"nino, present christmas"																							"child"	"21DY067GGSZA"	"variation"	"size"																"Purple"					"girls"																											"4"																		
"21DY067GGSZA-6"	"Disney Sofia the First Fantasy Dressy Nightgow, Girls Size 6"	"680596596967"	"upc"	"Disney"	"Learn the ropes of a royal bedtime routine with this regal Sofia the First nightie."	"nightgowns"		"update"	"21.99"	"36.00"	"usd"						"0"																				"Authentic Disney product with reliable quality and durability"	"Princess Sofia the First graphic at bodice"	"Machine Wash"	"Soft & comfortable"	"Sheer overlay at printed skirt"	"costume, gown, night,pajama , nightgown, sleepwear"	"haloween, girls, disney, Sofia, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8"	"nino, present christmas"																							"child"	"21DY067GGSZA"	"variation"	"size"																"Purple"					"girls"																											"6"																		
"21DY067GGSZA-8"	"Disney Sofia the First Fantasy Dressy Nightgow, Girls Size 8"	"680596596974"	"upc"	"Disney"	"Learn the ropes of a royal bedtime routine with this regal Sofia the First nightie."	"nightgowns"		"update"	"29.99"	"36.00"	"usd"						"30"																				"Authentic Disney product with reliable quality and durability"	"Princess Sofia the First graphic at bodice"	"Machine Wash"	"Soft & comfortable"	"Sheer overlay at printed skirt"	"costume, gown, night,pajama , nightgown, sleepwear"	"haloween, girls, disney, Sofia, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8"	"nino, present christmas"																							"child"	"21DY067GGSZA"	"variation"	"size"																"Purple"					"girls"																											"8"																		
"21DY077GDSDZ"						"nightgowns"		"update"	"14.99"		"usd"						"18"																																																																																																																									
"21DY077GDSDZ-2-4"						"nightgowns"		"update"	"14.99"		"usd"						"13"																																																																																																																									
"21DY077GDSDZ-2-6"						"nightgowns"		"update"	"14.99"		"usd"						"30"																																																																																																																									
"21DY077GDSDZ-2-8"						"nightgowns"		"update"	"14.99"		"usd"						"30"																																																																																																																									
"21DY077GDSDZ-3-8"						"nightgowns"		"update"	"14.99"		"usd"						"30"																																																																																																																									
"21DY077GDSDZ-6"						"nightgowns"		"update"	"14.99"		"usd"						"30"																																																																																																																									
"21DY079TZSDZ-1-2T"						"pajama-sets"		"update"	"17.99"		"usd"						"7"																																																																																																																									
"21DY079TZSDZ-2-3T"						"pajama-sets"		"update"	"17.99"		"usd"						"30"																																																																																																																									
"21DY079TZSDZ-2-4T"						"pajama-sets"		"update"	"17.99"		"usd"						"30"																																																																																																																									
"21DY096GZRDZ-2-10"						"pajama-sets"		"update"	"16.99"		"usd"						"10"																																																																																																																									
"21DY096GZRDZ-2-8"						"pajama-sets"		"update"	"16.99"		"usd"						"0"																																																																																																																									
"21FN007ZSFPZA"	"Disney Boy's Finding Nemo 3-Piece Pajama Set, Toddler Sizes 2T-4T"			"Disney"	"Beautiful 3 piece pajama featuring Nemo and Squirt. Perfect all year round including colorful shirt, both shorts and long pants."	"pajama-sets"		"update"									"0"																				"3 Piece pajama, short sleeve, long leg, shorts"	"By: Disney Sleepwear"	"Flame resistant garment"	"Machine Washable; Easy Care"	"Soft & comfortable"	"Nemo pajama"	"Boys toddler pajama"	"disney pajama"	"pajama 2T, 3T, 4T"	"sleepwear, PJ"																							"parent"			"size"																"Blue"					"boys"																																													
"21FN007ZSFPZA-3T"	"Disney Boy's Finding Nemo 3-Piece Pajama Set, Toddler Size 3T"	"B009ENJ58M"	"asin"	"AME Sleepwear"	"Beautiful 3 piece pajama featuring Nemo and Squirt. Perfect all year round including colorful shirt, both shorts and long pants."	"pajama-sets"		"update"	"24.99"		"usd"						"0"																				"5 Piece pajama, short sleeve, long leg, shorts"	"By: Disney Sleepwear"	"Flame resistant garment"	"Machine Washable; Easy Care"	"Soft & comfortable"	"Nemo pajama"	"Boys toddler pajama"	"disney pajama"	"pajama 2T, 3T, 4T"	"sleepwear, PJ"																							"child"	"21FN007ZSFPZA"	"variation"	"size"																"Blue"					"boys"																											"3T"																		
"21FN007ZSFPZA=2T"	"Disney Boy's Finding Nemo 3-Piece Pajama Set, Toddler Size 2T"	"B009ENJ2RQ"	"asin"	"AME Sleepwear"	"Beautiful 3 piece pajama featuring Nemo and Squirt. Perfect all year round including colorful shirt, both shorts and long pants."	"pajama-sets"		"update"	"24.99"		"usd"						"0"																				"4 Piece pajama, short sleeve, long leg, shorts"	"By: Disney Sleepwear"	"Flame resistant garment"	"Machine Washable; Easy Care"	"Soft & comfortable"	"Nemo pajama"	"Boys toddler pajama"	"disney pajama"	"pajama 2T, 3T, 4T"	"sleepwear, PJ"																							"child"	"21FN007ZSFPZA"	"variation"	"size"																					"boys"																											"2T"																		
"21FR002BLLZA"	"Planes Boys' Planes Fire and Rescue Hero Cozy Fleece Pajama Set"	"B00LVS8UKC"	"asin"	"Disney"		"pajama-sets"		"update"		"34.00"	"usd"						"0"																				"Long sleeve, long leg"																																"parent"			"size"																					"boys"																																													
"21FR002BLLZA-10"						"pajama-sets"		"update"	"16.99"		"usd"						"9"																																																					"21FR002BLLZA"																																																																				
"21FR002BLLZA-4"	"Disney Boys' Planes Fire and Rescue Hero Cozy Fleece Pajama Set ,Multi ,4"	"B00LVSD50M"	"asin"	"Disney"		"pajama-sets"		"update"	"24.99"	"34.00"	"usd"						"0"																				"Long sleeve, long leg"																																			"size"																"Multi"					"boys"																											"4"																		
"21FR002BLLZA-6"	"Disney Boys' Planes Fire and Rescue Hero Cozy Fleece Pajama Set ,Multi ,6"	"B00LVSDEMG"	"asin"	"Disney"		"pajama-sets"		"update"	"24.99"	"34.00"	"usd"						"0"																				"Long sleeve, long leg"																																			"size"																"Multi"					"boys"																											"6"																		
"21FR002BLLZA-8"						"pajama-sets"		"update"	"16.99"		"usd"						"15"																																																					"21FR002BLLZA"																																																																				
"21FR003ELLDZ-2-2T"						"pajama-sets"		"update"	"18.99"		"usd"						"0"																																																																																																																									
"21FR003ELLDZ-2-3T"						"pajama-sets"		"update"	"18.99"		"usd"						"0"																																																																																																																									
"21FR003ELLDZ-2-4T"						"pajama-sets"		"update"	"18.99"		"usd"						"0"																																																																																																																									
"21FR003ELLDZ-2T"						"pajama-sets"		"update"	"16.99"		"usd"						"0"																																																																																																																									
"21FR003ELLDZ-3-2T"						"pants-pajamas-sets"		"update"	"13.99"		"usd"						"1"																																																																																																																									
"21FR003ELLDZ-3-3T"						"pants-pajamas-sets"		"update"	"18.99"		"usd"						"0"																																																																																																																									
"21FR003ELLDZ-3T"						"pajama-sets"		"update"	"18.99"		"usd"						"0"																																																																																																																									
"21FR003ELLDZ-4T"						"pajama-sets"		"update"	"14.99"		"usd"						"0"																																																																																																																									
"21FZ000ELSSE-2-3T"						"pants-pajamas-sets"		"update"	"17.99"		"usd"						"10"																																																																																																																									
"21FZ000ELSSE-2-4T"						"pants-pajamas-sets"		"update"	"17.99"		"usd"						"11"																																																																																																																									
"21FZ001DTGPDZ-2-10"						"nightgowns"		"update"	"24.99"		"usd"						"0"																																																																																																																									
"21FZ001DTGPDZ-2-4"						"nightgowns"		"update"	"19.99"		"usd"						"6"																																																																																																																									
"21FZ001DTGPDZ-2-6"						"nightgowns"		"update"	"19.99"		"usd"						"4"																																																																																																																									
"21FZ001DTGPDZ-2-8"						"nightgowns"		"update"	"24.99"		"usd"						"3"																																																																																																																									
"21FZ001DTGPDZ-FBA-6"	"Disney Little Girls' Frozen Anna and Elsa Nightgown, Multi, 6 [Apparel]"	"B00KR9FAOU"	"asin"	"Disney"		"nightgowns"		"update"	"21.99"	"34.00"	"usd"																										"Flutter sleeve"	"Flame resistant"																								"amazon_na"							"child"	"21FZ001DTGPZA-FBA"	"variation"	"size"																"Multi"					"girls"																											"6"																		
"21FZ001DTGPZA"	"Disney Frozen Nightgown Anna and Elsa, Sizes 4-10"	"B00GFH4L7A"	"asin"	"Disney Frozen"		"nightgowns"		"update"		"36.00"	"usd"						"0"																				"Sublimated print"	"Authentic Disney Frozen product with reliable quality and durability"	"Short Sleeve Gown features Frozen screen art of Anna and Elsa"	"Soft & comfortable"	"Machine Wash easy care"	"flame resistant pajama gown nightgown costume dress"	"girls princess new cool short sleeve"																										"parent"			"size"																					"girls"																																													
"21FZ001DTGPZA-1-10"	"Disney Frozen Nightgown Anna and Elsa, Size 10"	"B00GFH4LXE"	"asin"	"Disney Frozen"		"nightgowns"		"update"	"29.99"	"36.00"	"usd"						"0"																				"Sublimated print"	"Authentic Disney Frozen product with reliable quality and durability"	"Short Sleeve Gown features Frozen screen art of Anna and Elsa"	"Soft & comfortable"	"Machine Wash easy care"	"flame resistant pajama gown nightgown costume dress"	"girls princess new cool short sleeve"																													"size"																"Assorted"					"girls"																											"10"																		
"21FZ001DTGPZA-1-4"	"Disney Sleepwear Girls Frozen Nightgown,4"			"AME Sleepwear"		"nightgowns"		"update"	"24.99"		"usd"						"5"																				"by Disney Sleepwear"	"Featuring Anna & Elsa"	"Flame Resistant"	"Machine Wash"	"100% Polyester"	"Frozen gown"	"Anna elsa gown"	"Frozen nightgown"	"disney girls gown nightgown"	"frozen dress"																							"child"	"21FZ001DTGPZA"	"variation"	"size"																																																"4"																		
"21FZ001DTGPZA-1-6"	"Disney Sleepwear Girls Frozen Nightgown,6"			"AME Sleepwear"		"nightgowns"		"update"	"19.99"		"usd"						"10"																				"by Disney Sleepwear"	"Featuring Anna & Elsa"	"Flame Resistant"	"Machine Wash"	"100% Polyester"	"Frozen gown"	"Anna elsa gown"	"Frozen nightgown"	"disney frozen nightgown"	"frozen dress"																							"child"	"21FZ001DTGPZA"	"variation"	"size"																																																"6"																		
"21FZ001DTGPZA-1-8"	"Disney Frozen Nightgown Anna and Elsa, Size 8"	"B00GFH4LY8"	"asin"	"Disney Frozen"		"nightgowns"		"update"	"24.99"	"36.00"	"usd"						"3"																				"Sublimated print"	"Authentic Disney Frozen product with reliable quality and durability"	"Short Sleeve Gown features Frozen screen art of Anna and Elsa"	"Soft & comfortable"	"Machine Wash easy care"	"flame resistant pajama gown nightgown costume dress"	"girls princess new cool short sleeve"																													"size"																"Assorted"					"girls"																											"8"																		
"21FZ001DTGPZA-2-10"						"nightgowns"		"update"	"44.99"		"usd"						"0"																																																																																																																									
"21FZ001DTGPZA-2-4"						"nightgowns"		"update"	"44.99"		"usd"						"2"																																																																																																																									
"21FZ001DTGPZA-2-8"						"kitchen-products"		"update"	"41.00"		"usd"						"1"																																																																																																																									
"21FZ001DTGPZA-3-4"	"Disney Frozen Nightgown Anna and Elsa, Size 4"	"680596597896"	"upc"	"Disney Frozen"		"nightgowns"		"update"	"29.99"	"36.00"	"usd"						"8"																				"Sublimated print"	"Authentic Disney Frozen product with reliable quality and durability"	"Short Sleeve Gown features Frozen screen art of Anna and Elsa"	"Soft & comfortable"	"Machine Wash easy care"	"flame resistant pajama gown nightgown costume dress"	"girls princess new cool short sleeve"																													"size"																"Assorted"					"girls"																											"4"																		
"21FZ001DTGPZA-3-6"	"Disney Frozen Nightgown Anna and Elsa, Size 6"	"680596597902"	"upc"	"Disney Frozen"		"nightgowns"		"update"	"29.99"	"36.00"	"usd"						"8"																				"Sublimated print"	"Authentic Disney Frozen product with reliable quality and durability"	"Short Sleeve Gown features Frozen screen art of Anna and Elsa"	"Soft & comfortable"	"Machine Wash easy care"	"flame resistant pajama gown nightgown costume dress"	"girls princess new cool short sleeve"																													"size"																"Assorted"					"girls"																											"6"																		
"21FZ001DTGPZA-FBA"	"Disney Little Girls' Frozen Anna and Elsa Nightgown"	"B00KR9F8Z6"	"asin"	"Disney"		"nightgowns"		"update"		"34.00"	"usd"																										"Flutter sleeve"	"Flame resistant"																								"amazon_na"							"parent"			"size"																					"girls"																																													
"21FZ001GCLZA"	"Disney Frozen Anna and Elsa Coat Style Pajama, Girls Sizes 4-10"	"B00M2OUJEY"	"asin"	"AME Sleepwear"	"A blizzard of wonderful dreams is waiting with these enchanting Frozen pajamas."	"pajama-sets"		"update"									"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Frozen Anna and Elsa two piece pajama"	"Soft & comfortable"	"Shirt: allover print; collared; long sleeves; front button placket"	"Pants: allover print; pull-on design"	"costume, ,pajama , coat, sleepwear"	"haloween, girls, disney, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8, 10"	"nino, present christmas"																							"parent"			"size"																"Assorted"					"girls"																																													
"21FZ001GCLZA-10"	"Disney Frozen Anna and Elsa Coat Style Pajama, Girls Size 10"	"886166761128"	"upc"	"Disney"	"A blizzard of wonderful dreams is waiting with these enchanting Frozen pajamas."	"pajama-sets"		"update"	"29.99"	"34.00"	"usd"						"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Frozen Anna and Elsa two piece pajama"	"Soft & comfortable"	"Shirt: allover print; collared; long sleeves; front button placket"	"Pants: allover print; pull-on design"	"costume, ,pajama , coat, sleepwear"	"haloween, girls, disney, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8, 14"	"nino, present christmas"																							"child"	"21FZ001GCLZA"	"variation"	"size"																"Assorted"					"girls"																											"10"																		
"21FZ001GCLZA-2-10"	"Disney Frozen Anna and Elsa Coat Style Pajama, Girls Size 10"	"B00M2OWMQC"	"asin"	"AME Sleepwear"	"A blizzard of wonderful dreams is waiting with these enchanting Frozen pajamas."	"pajama-sets"		"update"	"29.99"	"34.00"	"usd"						"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Frozen Anna and Elsa two piece pajama"	"Soft & comfortable"	"Shirt: allover print; collared; long sleeves; front button placket"	"Pants: allover print; pull-on design"	"costume, ,pajama , coat, sleepwear"	"haloween, girls, disney, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8, 14"	"nino, present christmas"																										"size"																"Assorted"					"girls"																											"10"																		
"21FZ001GCLZA-2-8"	"Disney Frozen Anna and Elsa Coat Style Pajama, Girls Size 8"	"B00M2OWEME"	"asin"	"AME Sleepwear"	"A blizzard of wonderful dreams is waiting with these enchanting Frozen pajamas."	"pajama-sets"		"update"	"29.99"	"34.00"	"usd"						"2"																				"Authentic Disney Frozen product with reliable quality and durability"	"Frozen Anna and Elsa two piece pajama"	"Soft & comfortable"	"Shirt: allover print; collared; long sleeves; front button placket"	"Pants: allover print; pull-on design"	"costume, ,pajama , coat, sleepwear"	"haloween, girls, disney, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8, 13"	"nino, present christmas"																										"size"																"Assorted"					"girls"																											"8"																		
"21FZ001GCLZA-4"	"Disney Frozen Anna and Elsa Coat Style Pajama, Girls Size 4"	"886166760794"	"upc"	"Disney"	"A blizzard of wonderful dreams is waiting with these enchanting Frozen pajamas."	"pajama-sets"		"update"	"16.80"	"34.00"	"usd"						"5"																				"Authentic Disney Frozen product with reliable quality and durability"	"Frozen Anna and Elsa two piece pajama"	"Soft & comfortable"	"Shirt: allover print; collared; long sleeves; front button placket"	"Pants: allover print; pull-on design"	"costume, ,pajama , coat, sleepwear"	"haloween, girls, disney, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8, 11"	"nino, present christmas"																							"child"	"21FZ001GCLZA"	"variation"	"size"																"Assorted"					"girls"																											"4"																		
"21FZ001GCLZA-6"	"Disney Frozen Anna and Elsa Coat Style Pajama, Girls Size 6"	"886166761104"	"upc"	"Disney"	"A blizzard of wonderful dreams is waiting with these enchanting Frozen pajamas."	"pajama-sets"		"update"	"16.80"	"34.00"	"usd"						"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Frozen Anna and Elsa two piece pajama"	"Soft & comfortable"	"Shirt: allover print; collared; long sleeves; front button placket"	"Pants: allover print; pull-on design"	"costume, ,pajama , coat, sleepwear"	"haloween, girls, disney, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8, 12"	"nino, present christmas"																							"child"	"21FZ001GCLZA"	"variation"	"size"																"Assorted"					"girls"																											"6"																		
"21FZ001GCLZA-8"	"Disney Frozen Anna and Elsa Coat Style Pajama, Girls Size 8"	"886166761111"	"upc"	"Disney"	"A blizzard of wonderful dreams is waiting with these enchanting Frozen pajamas."	"pajama-sets"		"update"	"16.80"	"34.00"	"usd"						"3"																				"Authentic Disney Frozen product with reliable quality and durability"	"Frozen Anna and Elsa two piece pajama"	"Soft & comfortable"	"Shirt: allover print; collared; long sleeves; front button placket"	"Pants: allover print; pull-on design"	"costume, ,pajama , coat, sleepwear"	"haloween, girls, disney, frozen anna elsa olaf"	"girl, worm"	"size 4, 6, 8, 13"	"nino, present christmas"																							"child"	"21FZ001GCLZA"	"variation"	"size"																"Assorted"					"girls"																											"8"																		
"21FZ001TGL-2T"						"nightgowns"		"update"	"18.99"		"usd"						"19"																																																																																																																									
"21FZ001TGL-3T"						"nightgowns"		"update"	"18.99"		"usd"						"8"																																																																																																																									
"21FZ001TGL-4T"						"nightgowns"		"update"	"18.99"		"usd"						"3"																																																																																																																									
"21FZ002TDLTG-2T"						"nightgowns"		"update"	"19.99"		"usd"						"0"																																																																																																																									
"21FZ003SLVPWM"	"Disney Frozen Anna and Elsa Pajama Set, Sizes 12M-5T"	"B00LI8X0R8"	"asin"	"Disney"		"infant-and-toddler-pajama-sets"		"update"									"0"																				"Authentic Disney product with reliable quality and durability"	"Short Sleeve top features Frozen screen art of Anna and Elsa"	"Coordinating elastic-waist cropped pants and all over floral design"	"Soft & comfortable"	"Machine Wash"																												"parent"			"size"																					"baby-girls"																																													
"21FZ003SLVPWM-6"						"pants-pajamas-sets"		"update"	"34.99"		"usd"						"0"																																																																																																																									
"21FZ003SLVPWM-7"						"pants-pajamas-sets"		"update"	"29.99"		"usd"						"0"																																																																																																																									
"21FZ003SLVPWM-8"	"Disney Frozen Anna and Elsa Pajama Set, Girl Sizes 4-8 (7/8) [Apparel]"	"B00MNRTAMM"	"asin"	"Disney"		"pajama-sets"		"update"	"25.99"		"usd"						"0"																				"Short Sleeve top features Frozen screen art of Anna and Elsa"	"Authentic Disney product with reliable quality and durability"	"Coordinating elastic-waist cropped pants and all over floral design"	"100% Polyester"	"Pull on closure"																															"size"																"Purple"					"girls"																											"7/8"																		
"21FZ004GLLDZ"	"Disney Big Girls' Frozen Anna Elsa and Olaf Cozy Fleece Sleep Set"	"B00M2OUNRW"	"asin"	"AME Sleepwear"		"pajama-sets"		"update"									"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Worm Fleece material"	"Soft cozy fabric"	"Flame resistant garment"	"Machine Wash"	"Frozen Anna Elsa Olaf pajama"	"girls disney sleepwear"	"big girls size 4, 6, 8 10"	"presnt pj jemmies"	"nina"																							"parent"			"size"																"Multi"					"girls"																																													
"21FZ004GLLDZ-1-10"	"Disney Big Girls' Frozen Anna Elsa and Olaf Cozy Fleece Sleep Set, Multi, 10"	"B00M2OWMJ4"	"asin"	"AME Sleepwear"		"pajama-sets"		"update"	"24.99"	"34.00"	"usd"						"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Worm Fleece material"	"Soft cozy fabric"	"Flame resistant garment"	"Machine Wash"	"Frozen Anna Elsa Olaf pajama"	"girls disney sleepwear"	"big girls size 4, 6, 8 14"	"presnt pj jemmies"	"nina"																							"child"	"21FZ004GLLDZ"	"variation"	"size"																"Multi"					"girls"																											"10"																		
"21FZ004GLLDZ-1-4"	"Disney Big Girls' Frozen Anna Elsa and Olaf Cozy Fleece Sleep Set, Size 4"	"680596596875"	"upc"	"Disney"		"pajama-sets"		"update"	"19.99"	"34.00"	"usd"						"3"																				"Authentic Disney Frozen product with reliable quality and durability"	"Worm Fleece material"	"Soft cozy fabric"	"Flame resistant garment"	"Machine Wash"	"Frozen Anna Elsa Olaf pajama"	"girls disney sleepwear"	"big girls size 4, 6, 8 11"	"presnt pj jemmies"	"nina"																							"child"	"21FZ004GLLDZ"	"variation"	"size"																"Multi"					"girls"																											"4"																		
"21FZ004GLLDZ-1-6"	"Disney Big Girls' Frozen Anna Elsa and Olaf Cozy Fleece Sleep Set, Size 6"	"680596596882"	"upc"	"Disney"		"pajama-sets"		"update"	"24.99"	"34.00"	"usd"						"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Worm Fleece material"	"Soft cozy fabric"	"Flame resistant garment"	"Machine Wash"	"Frozen Anna Elsa Olaf pajama"	"girls disney sleepwear"	"big girls size 4, 6, 8 12"	"presnt pj jemmies"	"nina"																							"child"	"21FZ004GLLDZ"	"variation"	"size"																"Multi"					"girls"																											"6"																		
"21FZ004GLLDZ-1-8"	"Disney Big Girls' Frozen Anna Elsa and Olaf Cozy Fleece Sleep Set, Size 8"	"B00M2OWNJI"	"asin"	"AME Sleepwear"		"pajama-sets"		"update"	"24.99"	"34.00"	"usd"						"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"Worm Fleece material"	"Soft cozy fabric"	"Flame resistant garment"	"Machine Wash"	"Frozen Anna Elsa Olaf pajama"	"girls disney sleepwear"	"big girls size 4, 6, 8 13"	"presnt pj jemmies"	"nina"																							"child"	"21FZ004GLLDZ"	"variation"	"size"																"Multi"					"girls"																											"8"																		
"21FZ004GLLDZ-2-10"						"pants-pajamas-sets"		"update"	"39.99"		"usd"						"0"																																																																																																																									
"21FZ004GLLDZ-3-10"						"pajama-sets"		"update"	"24.99"		"usd"						"13"																																																																																																																									
"21FZ005ECLZA-2-2T"						"pants-pajamas-sets"		"update"	"21.99"		"usd"						"2"																																																																																																																									
"21FZ005ECLZA-2-3T"						"pants-pajamas-sets"		"update"	"21.99"		"usd"						"4"																																																																																																																									
"21FZ005ECLZA-2-4T"						"pants-pajamas-sets"		"update"	"21.99"		"usd"						"4"																																																																																																																									
"21FZ005ECLZA-2T"						"pants-pajamas-sets"		"update"	"34.99"		"usd"						"3"																																																																																																																									
"21FZ005ECLZA-3-2T"						"pajama-sets"		"update"	"17.99"		"usd"						"5"																																																																																																																									
"21FZ005ECLZA-3-3T"						"pajama-sets"		"update"	"16.99"		"usd"						"5"																																																																																																																									
"21FZ005ECLZA-3-4T"						"pajama-sets"		"update"	"17.99"		"usd"						"5"																																																																																																																									
"21FZ005ECLZA-3T"						"pants-pajamas-sets"		"update"	"27.40"		"usd"						"6"																																																																																																																									
"21FZ005ECLZA-4T"						"pants-pajamas-sets"		"update"	"27.40"		"usd"						"5"																																																																																																																									
"21FZ006GLLZA"	"Disney Frozen Little Girls' ""Sweet Trio"" 2-Piece Pajamas"	"B00OZ9BHKE"	"asin"	"American Marketing Enterprises INC"		"pajama-sets"		"update"		"34.00"	"usd"						"0"																				"Authentic Disney Frozen product with reliable quality and durability"	"2 piece polar fleece long sleeve pajama set"	"Matching pants have an elastic waistband"	"Machine Wash, Easy care"	"Featuring Frozen Sisters: Anna and Elsa, and Smiling Olaf"	"pj, pink, winter, cold, pajama"																											"parent"			"size"																					"girls"																																													
